2405|12|(第38周) 09月23日-09月26日|$ 16841|$ 350010|2014-03-13 10:43:57.583855|2014-03-13 10:43:57.583855|香港票房|2010年|738|m1905
2406|13|(第38周) 09月23日-09月26日|$ 15477|$ 2477334|2014-03-13 10:43:57.694624|2014-03-13 10:43:57.694624|香港票房|2010年|729|m1905
2407|14|(第38周) 09月23日-09月26日|$ 11987|$ 71879|2014-03-13 10:43:57.774234|2014-03-13 10:43:57.774234|香港票房|2010年|741|m1905
2408|15|(第38周) 09月23日-09月26日|$ 11705|$ 1472978|2014-03-13 10:43:57.914790|2014-03-13 10:43:57.914790|香港票房|2010年|727|m1905
2409|16|(第38周) 09月23日-09月26日|$ 11336|$ 11454103|2014-03-13 10:43:58.037550|2014-03-13 10:43:58.037550|香港票房|2010年|12|m1905
2410|18|(第38周) 09月23日-09月26日|$ 9725|$ 9725|2014-03-13 10:43:58.794426|2014-03-13 10:43:58.794426|香港票房|2010年|36|m1905
2411|19|(第38周) 09月23日-09月26日|$ 7929|$ 39226|2014-03-13 10:43:58.965183|2014-03-13 10:43:58.965183|香港票房|2010年|749|m1905
2412|20|(第38周) 09月23日-09月26日|$ 7800|$ 7800|2014-03-13 10:43:59.145554|2014-03-13 10:43:59.145554|香港票房|2010年|752|m1905
2413|21|(第38周) 09月23日-09月26日|$ 7584|$ 51483|2014-03-13 10:44:00.195528|2014-03-13 10:44:00.195528|香港票房|2010年|746|m1905
2414|22|(第38周) 09月23日-09月26日|$ 5997|$ 434946|2014-03-13 10:44:00.442048|2014-03-13 10:44:00.442048|香港票房|2010年|737|m1905
2415|23|(第38周) 09月23日-09月26日|$ 5844|$ 25417|2014-03-13 10:44:00.631810|2014-03-13 10:44:00.631810|香港票房|2010年|747|m1905
2416|24|(第38周) 09月23日-09月26日|$ 4196|$ 38074|2014-03-13 10:44:00.770891|2014-03-13 10:44:00.770891|香港票房|2010年|748|m1905
2417|25|(第38周) 09月23日-09月26日|$ 2686|$ 172103|2014-03-13 10:44:01.625151|2014-03-13 10:44:01.625151|香港票房|2010年|13|m1905
2418|26|(第38周) 09月23日-09月26日|$ 1667|$ 5050|2014-03-13 10:44:01.795089|2014-03-13 10:44:01.795089|香港票房|2010年|750|m1905
2419|27|(第38周) 09月23日-09月26日|$ 1398|$ 80048|2014-03-13 10:44:01.970825|2014-03-13 10:44:01.970825|香港票房|2010年|740|m1905
2420|28|(第38周) 09月23日-09月26日|$ 1037|$ 152793|2014-03-13 10:44:02.095973|2014-03-13 10:44:02.095973|香港票房|2010年|735|m1905
2421|29|(第38周) 09月23日-09月26日|$ 766|$ 193592|2014-03-13 10:44:02.229048|2014-03-13 10:44:02.229048|香港票房|2010年|726|m1905
2422|30|(第38周) 09月23日-09月26日|$ 167|$ 167|2014-03-13 10:44:02.457028|2014-03-13 10:44:02.457028|香港票房|2010年|46|m1905
2423|1|(第39周) 09月30日-10月03日|$ 856973|$ 981609|2014-03-13 10:44:03.444600|2014-03-13 10:44:03.444600|香港票房|2010年|49|m1905
2424|2|(第39周) 09月30日-10月03日|$ 773084|$ 773084|2014-03-13 10:44:03.564945|2014-03-13 10:44:03.564945|香港票房|2010年|73|m1905
2425|3|(第39周) 09月30日-10月03日|$ 450228|$ 510316|2014-03-13 10:44:03.756051|2014-03-13 10:44:03.756051|香港票房|2010年|753|m1905
2426|4|(第39周) 09月30日-10月03日|$ 269023|$ 307129|2014-03-13 10:44:03.905164|2014-03-13 10:44:03.905164|香港票房|2010年|754|m1905
2427|5|(第39周) 09月30日-10月03日|$ 50494|$ 263649|2014-03-13 10:44:03.985346|2014-03-13 10:44:03.985346|香港票房|2010年|110|m1905
2428|6|(第39周) 09月30日-10月03日|$ 41539|$ 1183534|2014-03-13 10:44:04.108963|2014-03-13 10:44:04.108963|香港票房|2010年|744|m1905
2429|7|(第39周) 09月30日-10月03日|$ 29351|$ 7439599|2014-03-13 10:44:04.352804|2014-03-13 10:44:04.352804|香港票房|2010年|43|m1905
2430|8|(第39周) 09月30日-10月03日|$ 19880|$ 114446|2014-03-13 10:44:04.740195|2014-03-13 10:44:04.740195|香港票房|2010年|751|m1905
2431|10|(第39周) 09月30日-10月03日|$ 15298|$ 373156|2014-03-13 10:44:05.011214|2014-03-13 10:44:05.011214|香港票房|2010年|738|m1905
2432|11|(第39周) 09月30日-10月03日|$ 8676|$ 10171|2014-03-13 10:44:05.880554|2014-03-13 10:44:05.880554|香港票房|2010年|755|m1905
2433|12|(第39周) 09月30日-10月03日|$ 7626|$ 1481618|2014-03-13 10:44:06.021078|2014-03-13 10:44:06.021078|香港票房|2010年|727|m1905
2434|13|(第39周) 09月30日-10月03日|$ 7147|$ 11463544|2014-03-13 10:44:07.315390|2014-03-13 10:44:07.315390|香港票房|2010年|12|m1905
2435|14|(第39周) 09月30日-10月03日|$ 5725|$ 1621994|2014-03-13 10:44:07.439104|2014-03-13 10:44:07.439104|香港票房|2010年|41|m1905
2436|15|(第39周) 09月30日-10月03日|$ 4525|$ 200059|2014-03-13 10:44:07.584659|2014-03-13 10:44:07.584659|香港票房|2010年|740|m1905
2437|16|(第39周) 09月30日-10月03日|$ 4285|$ 216630|2014-03-13 10:44:07.701933|2014-03-13 10:44:07.701933|香港票房|2010年|745|m1905
2438|17|(第39周) 09月30日-10月03日|$ 3855|$ 79288|2014-03-13 10:44:07.786526|2014-03-13 10:44:07.786526|香港票房|2010年|741|m1905
2439|18|(第39周) 09月30日-10月03日|$ 3427|$ 2484600|2014-03-13 10:44:07.903630|2014-03-13 10:44:07.903630|香港票房|2010年|729|m1905
2440|20|(第39周) 09月30日-10月03日|$ 2070|$ 55415|2014-03-13 10:44:08.181483|2014-03-13 10:44:08.181483|香港票房|2010年|40|m1905
2441|21|(第39周) 09月30日-10月03日|$ 1791|$ 16403|2014-03-13 10:44:08.327025|2014-03-13 10:44:08.327025|香港票房|2010年|36|m1905
2442|23|(第39周) 09月30日-10月03日|$ 1568|$ 2208|2014-03-13 10:44:09.124149|2014-03-13 10:44:09.124149|香港票房|2010年|756|m1905
2443|24|(第39周) 09月30日-10月03日|$ 1492|$ 1353673|2014-03-13 10:44:09.269111|2014-03-13 10:44:09.269111|香港票房|2010年|39|m1905
2444|25|(第39周) 09月30日-10月03日|$ 1442|$ 11640|2014-03-13 10:44:09.526937|2014-03-13 10:44:09.526937|香港票房|2010年|752|m1905
2445|26|(第39周) 09月30日-10月03日|$ 877|$ 2436|2014-03-13 10:44:09.647266|2014-03-13 10:44:09.647266|香港票房|2010年|46|m1905
2446|27|(第39周) 09月30日-10月03日|$ 667|$ 27846|2014-03-13 10:44:09.841161|2014-03-13 10:44:09.841161|香港票房|2010年|747|m1905
2447|1|(第40周) 10月07日-10月10日|$ 850103|$ 1624981|2014-03-13 10:44:10.344660|2014-03-13 10:44:10.344660|香港票房|2010年|73|m1905
2448|2|(第40周) 10月07日-10月10日|$ 638186|$ 638186|2014-03-13 10:44:11.819287|2014-03-13 10:44:11.819287|香港票房|2010年|51|m1905
2449|3|(第40周) 10月07日-10月10日|$ 310578|$ 1523174|2014-03-13 10:44:12.343073|2014-03-13 10:44:12.343073|香港票房|2010年|49|m1905
2450|4|(第40周) 10月07日-10月10日|$ 245178|$ 869397|2014-03-13 10:44:12.459290|2014-03-13 10:44:12.459290|香港票房|2010年|753|m1905
2451|5|(第40周) 10月07日-10月10日|$ 141336|$ 557050|2014-03-13 10:44:12.906331|2014-03-13 10:44:12.906331|香港票房|2010年|754|m1905
2452|6|(第40周) 10月07日-10月10日|$ 23716|$ 7490194|2014-03-13 10:44:13.051856|2014-03-13 10:44:13.051856|香港票房|2010年|43|m1905
2453|7|(第40周) 10月07日-10月10日|$ 14241|$ 299158|2014-03-13 10:44:13.181124|2014-03-13 10:44:13.181124|香港票房|2010年|110|m1905
2454|8|(第40周) 10月07日-10月10日|$ 13722|$ 392641|2014-03-13 10:44:13.295666|2014-03-13 10:44:13.295666|香港票房|2010年|738|m1905
2455|9|(第40周) 10月07日-10月10日|$ 10691|$ 1224282|2014-03-13 10:44:13.414950|2014-03-13 10:44:13.414950|香港票房|2010年|744|m1905
2456|10|(第40周) 10月07日-10月10日|$ 9463|$ 134735|2014-03-13 10:44:13.497658|2014-03-13 10:44:13.497658|香港票房|2010年|751|m1905
2457|11|(第40周) 10月07日-10月10日|$ 3828|$ 84957|2014-03-13 10:44:13.598353|2014-03-13 10:44:13.598353|香港票房|2010年|741|m1905
2458|12|(第40周) 10月07日-10月10日|$ 3595|$ 1488651|2014-03-13 10:44:13.727955|2014-03-13 10:44:13.727955|香港票房|2010年|727|m1905
2459|13|(第40周) 10月07日-10月10日|$ 2454|$ 222026|2014-03-13 10:44:13.856015|2014-03-13 10:44:13.856015|香港票房|2010年|745|m1905
2460|15|(第40周) 10月07日-10月10日|$ 2157|$ 1631017|2014-03-13 10:44:14.173091|2014-03-13 10:44:14.173091|香港票房|2010年|41|m1905
2461|16|(第40周) 10月07日-10月10日|$ 2039|$ 30666|2014-03-13 10:44:14.307648|2014-03-13 10:44:14.307648|香港票房|2010年|747|m1905
2462|18|(第40周) 10月07日-10月10日|$ 1009|$ 13954|2014-03-13 10:44:14.639998|2014-03-13 10:44:14.639998|香港票房|2010年|752|m1905
2463|19|(第40周) 10月07日-10月10日|$ 951|$ 11491721|2014-03-13 10:44:14.757308|2014-03-13 10:44:14.757308|香港票房|2010年|12|m1905
2464|20|(第40周) 10月07日-10月10日|$ 782|$ 17526|2014-03-13 10:44:14.872651|2014-03-13 10:44:14.872651|香港票房|2010年|36|m1905
2465|21|(第40周) 10月07日-10月10日|$ 258|$ 1357072|2014-03-13 10:44:15.000868|2014-03-13 10:44:15.000868|香港票房|2010年|39|m1905
2466|22|(第40周) 10月07日-10月10日|$ 153|$ 202585|2014-03-13 10:44:15.124943|2014-03-13 10:44:15.124943|香港票房|2010年|740|m1905
2467|1|(第41周) 10月14日-10月17日|$ 312296|$ 1117351|2014-03-13 10:44:15.780359|2014-03-13 10:44:15.780359|香港票房|2010年|51|m1905
2468|2|(第41周) 10月14日-10月17日|$ 278891|$ 2171686|2014-03-13 10:44:16.049458|2014-03-13 10:44:16.049458|香港票房|2010年|73|m1905
2469|4|(第41周) 10月14日-10月17日|$ 97386|$ 97386|2014-03-13 10:44:16.322340|2014-03-13 10:44:16.322340|香港票房|2010年|52|m1905
2470|5|(第41周) 10月14日-10月17日|$ 94109|$ 1698641|2014-03-13 10:44:16.465833|2014-03-13 10:44:16.465833|香港票房|2010年|49|m1905
2471|6|(第41周) 10月14日-10月17日|$ 81291|$ 1011925|2014-03-13 10:44:16.582828|2014-03-13 10:44:16.582828|香港票房|2010年|753|m1905
2472|8|(第41周) 10月14日-10月17日|$ 41936|$ 41936|2014-03-13 10:44:16.877688|2014-03-13 10:44:16.877688|香港票房|2010年|757|m1905
2473|9|(第41周) 10月14日-10月17日|$ 40495|$ 639016|2014-03-13 10:44:16.975717|2014-03-13 10:44:16.975717|香港票房|2010年|754|m1905
2474|10|(第41周) 10月14日-10月17日|$ 39758|$ 39758|2014-03-13 10:44:17.193069|2014-03-13 10:44:17.193069|香港票房|2010年|758|m1905
2475|11|(第41周) 10月14日-10月17日|$ 21014|$ 21014|2014-03-13 10:44:17.338560|2014-03-13 10:44:17.338560|香港票房|2010年|759|m1905
2476|12|(第41周) 10月14日-10月17日|$ 9240|$ 7504622|2014-03-13 10:44:17.484161|2014-03-13 10:44:17.484161|香港票房|2010年|43|m1905
2477|13|(第41周) 10月14日-10月17日|$ 4953|$ 403702|2014-03-13 10:44:17.605693|2014-03-13 10:44:17.605693|香港票房|2010年|738|m1905
2478|14|(第41周) 10月14日-10月17日|$ 3097|$ 141065|2014-03-13 10:44:17.689997|2014-03-13 10:44:17.689997|香港票房|2010年|751|m1905
2479|15|(第41周) 10月14日-10月17日|$ 2909|$ 89428|2014-03-13 10:44:17.775856|2014-03-13 10:44:17.775856|香港票房|2010年|741|m1905
2480|16|(第41周) 10月14日-10月17日|$ 1885|$ 224948|2014-03-13 10:44:17.894761|2014-03-13 10:44:17.894761|香港票房|2010年|745|m1905
2481|17|(第41周) 10月14日-10月17日|$ 1399|$ 1230354|2014-03-13 10:44:18.069715|2014-03-13 10:44:18.069715|香港票房|2010年|744|m1905
2482|18|(第41周) 10月14日-10月17日|$ 1289|$ 305967|2014-03-13 10:44:18.197401|2014-03-13 10:44:18.197401|香港票房|2010年|110|m1905
2483|20|(第41周) 10月14日-10月17日|$ 621|$ 31884|2014-03-13 10:44:18.445503|2014-03-13 10:44:18.445503|香港票房|2010年|747|m1905
2484|21|(第41周) 10月14日-10月17日|$ 536|$ 18300|2014-03-13 10:44:18.563816|2014-03-13 10:44:18.563816|香港票房|2010年|36|m1905
2485|22|(第41周) 10月14日-10月17日|$ 338|$ 11492140|2014-03-13 10:44:18.701284|2014-03-13 10:44:18.701284|香港票房|2010年|12|m1905
2486|23|(第41周) 10月14日-10月17日|$ 48|$ 1357200|2014-03-13 10:44:18.819901|2014-03-13 10:44:18.819901|香港票房|2010年|39|m1905
2487|1|(第42周) 10月21日-10月24日|$ 572080|$ 572080|2014-03-13 10:44:19.815061|2014-03-13 10:44:19.815061|香港票房|2010年|760|m1905
2488|2|(第42周) 10月21日-10月24日|$ 279017|$ 279017|2014-03-13 10:44:19.953554|2014-03-13 10:44:19.953554|香港票房|2010年|761|m1905
2489|3|(第42周) 10月21日-10月24日|$ 240804|$ 240804|2014-03-13 10:44:20.071759|2014-03-13 10:44:20.071759|香港票房|2010年|69|m1905
2490|4|(第42周) 10月21日-10月24日|$ 239212|$ 239212|2014-03-13 10:44:20.236159|2014-03-13 10:44:20.236159|香港票房|2010年|762|m1905
2491|5|(第42周) 10月21日-10月24日|$ 134399|$ 1348255|2014-03-13 10:44:20.415141|2014-03-13 10:44:20.415141|香港票房|2010年|51|m1905
2492|6|(第42周) 10月21日-10月24日|$ 63361|$ 2329637|2014-03-13 10:44:20.532531|2014-03-13 10:44:20.532531|香港票房|2010年|73|m1905
2493|8|(第42周) 10月21日-10月24日|$ 40764|$ 173870|2014-03-13 10:44:20.801837|2014-03-13 10:44:20.801837|香港票房|2010年|52|m1905
2494|9|(第42周) 10月21日-10月24日|$ 37569|$ 37569|2014-03-13 10:44:20.940573|2014-03-13 10:44:20.940573|香港票房|2010年|763|m1905
2495|10|(第42周) 10月21日-10月24日|$ 24310|$ 1057380|2014-03-13 10:44:21.062312|2014-03-13 10:44:21.062312|香港票房|2010年|753|m1905
2496|11|(第42周) 10月21日-10月24日|$ 24004|$ 1751380|2014-03-13 10:44:21.181599|2014-03-13 10:44:21.181599|香港票房|2010年|49|m1905
2497|13|(第42周) 10月21日-10月24日|$ 16923|$ 76575|2014-03-13 10:44:21.501591|2014-03-13 10:44:21.501591|香港票房|2010年|757|m1905
2498|14|(第42周) 10月21日-10月24日|$ 14934|$ 70497|2014-03-13 10:44:21.619993|2014-03-13 10:44:21.619993|香港票房|2010年|758|m1905
2499|15|(第42周) 10月21日-10月24日|$ 11109|$ 40442|2014-03-13 10:44:21.745363|2014-03-13 10:44:21.745363|香港票房|2010年|759|m1905
2500|16|(第42周) 10月21日-10月24日|$ 7901|$ 660518|2014-03-13 10:44:21.879408|2014-03-13 10:44:21.879408|香港票房|2010年|754|m1905
2501|17|(第42周) 10月21日-10月24日|$ 6136|$ 7513101|2014-03-13 10:44:22.083562|2014-03-13 10:44:22.083562|香港票房|2010年|43|m1905
2502|18|(第42周) 10月21日-10月24日|$ 1315|$ 92108|2014-03-13 10:44:22.176348|2014-03-13 10:44:22.176348|香港票房|2010年|741|m1905
2503|19|(第42周) 10月21日-10月24日|$ 818|$ 143054|2014-03-13 10:44:22.265880|2014-03-13 10:44:22.265880|香港票房|2010年|751|m1905
2504|20|(第42周) 10月21日-10月24日|$ 477|$ 226097|2014-03-13 10:44:22.402744|2014-03-13 10:44:22.402744|香港票房|2010年|745|m1905
2505|21|(第42周) 10月21日-10月24日|$ 467|$ 11492736|2014-03-13 10:44:22.542480|2014-03-13 10:44:22.542480|香港票房|2010年|12|m1905
2506|22|(第42周) 10月21日-10月24日|$ 210|$ 18814|2014-03-13 10:44:22.690274|2014-03-13 10:44:22.690274|香港票房|2010年|36|m1905
2507|23|(第42周) 10月21日-10月24日|$ 115|$ 306388|2014-03-13 10:44:22.813204|2014-03-13 10:44:22.813204|香港票房|2010年|110|m1905
2508|24|(第42周) 10月21日-10月24日|$ 113|$ 1357442|2014-03-13 10:44:22.940005|2014-03-13 10:44:22.940005|香港票房|2010年|39|m1905
2509|1|(第43周) 10月28日-10月31日|$ 346659|$ 346659|2014-03-13 10:44:23.464852|2014-03-13 10:44:23.464852|香港票房|2010年|61|m1905
2510|2|(第43周) 10月28日-10月31日|$ 295079|$ 709638|2014-03-13 10:44:23.623706|2014-03-13 10:44:23.623706|香港票房|2010年|761|m1905
2511|3|(第43周) 10月28日-10月31日|$ 211921|$ 967232|2014-03-13 10:44:23.702176|2014-03-13 10:44:23.702176|香港票房|2010年|760|m1905
2512|4|(第43周) 10月28日-10月31日|$ 161288|$ 482430|2014-03-13 10:44:23.834122|2014-03-13 10:44:23.834122|香港票房|2010年|762|m1905
2513|5|(第43周) 10月28日-10月31日|$ 93929|$ 394092|2014-03-13 10:44:23.955412|2014-03-13 10:44:23.955412|香港票房|2010年|69|m1905
2514|7|(第43周) 10月28日-10月31日|$ 42555|$ 1427901|2014-03-13 10:44:24.257995|2014-03-13 10:44:24.257995|香港票房|2010年|51|m1905
2515|9|(第43周) 10月28日-10月31日|$ 22406|$ 22406|2014-03-13 10:44:24.787788|2014-03-13 10:44:24.787788|香港票房|2010年|764|m1905
2516|10|(第43周) 10月28日-10月31日|$ 20507|$ 20507|2014-03-13 10:44:24.978502|2014-03-13 10:44:24.978502|香港票房|2010年|765|m1905
2517|11|(第43周) 10月28日-10月31日|$ 18147|$ 72118|2014-03-13 10:44:25.062033|2014-03-13 10:44:25.062033|香港票房|2010年|763|m1905
2518|12|(第43周) 10月28日-10月31日|$ 15204|$ 2369036|2014-03-13 10:44:25.229296|2014-03-13 10:44:25.229296|香港票房|2010年|73|m1905
2519|13|(第43周) 10月28日-10月31日|$ 12757|$ 1077079|2014-03-13 10:44:25.347347|2014-03-13 10:44:25.347347|香港票房|2010年|753|m1905
2520|14|(第43周) 10月28日-10月31日|$ 11467|$ 202419|2014-03-13 10:44:25.505998|2014-03-13 10:44:25.505998|香港票房|2010年|52|m1905
2521|16|(第43周) 10月28日-10月31日|$ 7572|$ 12302|2014-03-13 10:44:26.154610|2014-03-13 10:44:26.154610|香港票房|2010年|152|m1905
2522|17|(第43周) 10月28日-10月31日|$ 6324|$ 82894|2014-03-13 10:44:26.339862|2014-03-13 10:44:26.339862|香港票房|2010年|758|m1905
2523|18|(第43周) 10月28日-10月31日|$ 5769|$ 88257|2014-03-13 10:44:26.457668|2014-03-13 10:44:26.457668|香港票房|2010年|757|m1905
2524|19|(第43周) 10月28日-10月31日|$ 5287|$ 7520415|2014-03-13 10:44:26.583898|2014-03-13 10:44:26.583898|香港票房|2010年|43|m1905
2525|20|(第43周) 10月28日-10月31日|$ 3951|$ 48572|2014-03-13 10:44:26.721317|2014-03-13 10:44:26.721317|香港票房|2010年|759|m1905
2526|21|(第43周) 10月28日-10月31日|$ 3565|$ 1764105|2014-03-13 10:44:26.852188|2014-03-13 10:44:26.852188|香港票房|2010年|49|m1905
2527|22|(第43周) 10月28日-10月31日|$ 1763|$ 665203|2014-03-13 10:44:26.976783|2014-03-13 10:44:26.976783|香港票房|2010年|754|m1905
2528|23|(第43周) 10月28日-10月31日|$ 886|$ 11493832|2014-03-13 10:44:27.106291|2014-03-13 10:44:27.106291|香港票房|2010年|12|m1905
2529|24|(第43周) 10月28日-10月31日|$ 769|$ 93597|2014-03-13 10:44:27.191568|2014-03-13 10:44:27.191568|香港票房|2010年|741|m1905
2530|25|(第43周) 10月28日-10月31日|$ 50|$ 143686|2014-03-13 10:44:27.271373|2014-03-13 10:44:27.271373|香港票房|2010年|751|m1905
2531|2|(第44周) 11月04日-11月07日|$ 218995|$ 1051262|2014-03-13 10:44:28.213575|2014-03-13 10:44:28.213575|香港票房|2010年|761|m1905
2532|3|(第44周) 11月04日-11月07日|$ 195271|$ 195271|2014-03-13 10:44:28.389415|2014-03-13 10:44:28.389415|香港票房|2010年|766|m1905
2533|4|(第44周) 11月04日-11月07日|$ 157885|$ 628894|2014-03-13 10:44:28.516185|2014-03-13 10:44:28.516185|香港票房|2010年|61|m1905
2534|5|(第44周) 11月04日-11月07日|$ 104429|$ 104429|2014-03-13 10:44:28.651111|2014-03-13 10:44:28.651111|香港票房|2010年|767|m1905
2535|6|(第44周) 11月04日-11月07日|$ 73980|$ 607176|2014-03-13 10:44:29.529715|2014-03-13 10:44:29.529715|香港票房|2010年|762|m1905
2536|7|(第44周) 11月04日-11月07日|$ 44420|$ 1081174|2014-03-13 10:44:29.628743|2014-03-13 10:44:29.628743|香港票房|2010年|760|m1905
2537|8|(第44周) 11月04日-11月07日|$ 38902|$ 38902|2014-03-13 10:44:29.806866|2014-03-13 10:44:29.806866|香港票房|2010年|768|m1905
2538|9|(第44周) 11月04日-11月07日|$ 22544|$ 439831|2014-03-13 10:44:29.966085|2014-03-13 10:44:29.966085|香港票房|2010年|69|m1905
2539|10|(第44周) 11月04日-11月07日|$ 18699|$ 18699|2014-03-13 10:44:30.118541|2014-03-13 10:44:30.118541|香港票房|2010年|769|m1905
2540|11|(第44周) 11月04日-11月07日|$ 11629|$ 92001|2014-03-13 10:44:30.203973|2014-03-13 10:44:30.203973|香港票房|2010年|763|m1905
2541|12|(第44周) 11月04日-11月07日|$ 10468|$ 10468|2014-03-13 10:44:30.715383|2014-03-13 10:44:30.715383|香港票房|2010年|57|m1905
2542|14|(第44周) 11月04日-11月07日|$ 7850|$ 7850|2014-03-13 10:44:30.988902|2014-03-13 10:44:30.988902|香港票房|2010年|770|m1905
2543|15|(第44周) 11月04日-11月07日|$ 7121|$ 36154|2014-03-13 10:44:31.083698|2014-03-13 10:44:31.083698|香港票房|2010年|764|m1905
2544|17|(第44周) 11月04日-11月07日|$ 6541|$ 35053|2014-03-13 10:44:31.431407|2014-03-13 10:44:31.431407|香港票房|2010年|765|m1905
2545|18|(第44周) 11月04日-11月07日|$ 4034|$ 1448351|2014-03-13 10:44:31.560095|2014-03-13 10:44:31.560095|香港票房|2010年|51|m1905
2546|19|(第44周) 11月04日-11月07日|$ 3685|$ 3685|2014-03-13 10:44:32.553206|2014-03-13 10:44:32.553206|香港票房|2010年|771|m1905
2547|20|(第44周) 11月04日-11月07日|$ 2765|$ 1085152|2014-03-13 10:44:32.767457|2014-03-13 10:44:32.767457|香港票房|2010年|753|m1905
2548|21|(第44周) 11月04日-11月07日|$ 2189|$ 211232|2014-03-13 10:44:33.229809|2014-03-13 10:44:33.229809|香港票房|2010年|52|m1905
2549|22|(第44周) 11月04日-11月07日|$ 1531|$ 51939|2014-03-13 10:44:33.378861|2014-03-13 10:44:33.378861|香港票房|2010年|759|m1905
2550|23|(第44周) 11月04日-11月07日|$ 1471|$ 92370|2014-03-13 10:44:33.490699|2014-03-13 10:44:33.490699|香港票房|2010年|757|m1905
2551|24|(第44周) 11月04日-11月07日|$ 1147|$ 7524082|2014-03-13 10:44:33.658832|2014-03-13 10:44:33.658832|香港票房|2010年|43|m1905
2552|26|(第44周) 11月04日-11月07日|$ 734|$ 85562|2014-03-13 10:44:33.900696|2014-03-13 10:44:33.900696|香港票房|2010年|758|m1905
2553|27|(第44周) 11月04日-11月07日|$ 628|$ 11494541|2014-03-13 10:44:34.034749|2014-03-13 10:44:34.034749|香港票房|2010年|12|m1905
2554|28|(第44周) 11月04日-11月07日|$ 499|$ 1358280|2014-03-13 10:44:34.157334|2014-03-13 10:44:34.157334|香港票房|2010年|39|m1905
2555|29|(第44周) 11月04日-11月07日|$ 409|$ 94794|2014-03-13 10:44:34.237139|2014-03-13 10:44:34.237139|香港票房|2010年|741|m1905
2556|1|(第45周) 11月11日-11月14日|$ 252857|$ 252857|2014-03-13 10:44:35.342429|2014-03-13 10:44:35.342429|香港票房|2010年|114|m1905
2557|3|(第45周) 11月11日-11月14日|$ 139442|$ 1266556|2014-03-13 10:44:35.715073|2014-03-13 10:44:35.715073|香港票房|2010年|761|m1905
2558|4|(第45周) 11月11日-11月14日|$ 124523|$ 124523|2014-03-13 10:44:36.142048|2014-03-13 10:44:36.142048|香港票房|2010年|35|m1905
2559|5|(第45周) 11月11日-11月14日|$ 89615|$ 350144|2014-03-13 10:44:36.263989|2014-03-13 10:44:36.263989|香港票房|2010年|766|m1905
2560|6|(第45周) 11月11日-11月14日|$ 76470|$ 76470|2014-03-13 10:44:36.459001|2014-03-13 10:44:36.459001|香港票房|2010年|772|m1905
2561|7|(第45周) 11月11日-11月14日|$ 74731|$ 758540|2014-03-13 10:44:36.580046|2014-03-13 10:44:36.580046|香港票房|2010年|61|m1905
2562|8|(第45周) 11月11日-11月14日|$ 60599|$ 60599|2014-03-13 10:44:36.744799|2014-03-13 10:44:36.744799|香港票房|2010年|773|m1905
2563|9|(第45周) 11月11日-11月14日|$ 37745|$ 668504|2014-03-13 10:44:36.866873|2014-03-13 10:44:36.866873|香港票房|2010年|762|m1905
2564|10|(第45周) 11月11日-11月14日|$ 33195|$ 33195|2014-03-13 10:44:37.061236|2014-03-13 10:44:37.061236|香港票房|2010年|774|m1905
2565|11|(第45周) 11月11日-11月14日|$ 17002|$ 156566|2014-03-13 10:44:37.317257|2014-03-13 10:44:37.317257|香港票房|2010年|767|m1905
2566|12|(第45周) 11月11日-11月14日|$ 15468|$ 15468|2014-03-13 10:44:37.724407|2014-03-13 10:44:37.724407|香港票房|2010年|775|m1905
2567|13|(第45周) 11月11日-11月14日|$ 11867|$ 1108940|2014-03-13 10:44:37.812368|2014-03-13 10:44:37.812368|香港票房|2010年|760|m1905
2568|14|(第45周) 11月11日-11月14日|$ 11179|$ 62052|2014-03-13 10:44:37.897223|2014-03-13 10:44:37.897223|香港票房|2010年|768|m1905
2569|15|(第45周) 11月11日-11月14日|$ 11067|$ 39082|2014-03-13 10:44:38.023018|2014-03-13 10:44:38.023018|香港票房|2010年|769|m1905
2570|16|(第45周) 11月11日-11月14日|$ 7533|$ 454735|2014-03-13 10:44:38.136701|2014-03-13 10:44:38.136701|香港票房|2010年|69|m1905
2571|17|(第45周) 11月11日-11月14日|$ 6345|$ 103882|2014-03-13 10:44:38.223193|2014-03-13 10:44:38.223193|香港票房|2010年|763|m1905
2572|18|(第45周) 11月11日-11月14日|$ 2832|$ 16376|2014-03-13 10:44:38.347685|2014-03-13 10:44:38.347685|香港票房|2010年|770|m1905
2573|19|(第45周) 11月11日-11月14日|$ 2285|$ 40966|2014-03-13 10:44:38.452580|2014-03-13 10:44:38.452580|香港票房|2010年|764|m1905
2574|21|(第45周) 11月11日-11月14日|$ 1578|$ 39574|2014-03-13 10:44:38.746374|2014-03-13 10:44:38.746374|香港票房|2010年|765|m1905
2575|22|(第45周) 11月11日-11月14日|$ 1137|$ 16651|2014-03-13 10:44:38.913500|2014-03-13 10:44:38.913500|香港票房|2010年|57|m1905
2576|24|(第45周) 11月11日-11月14日|$ 729|$ 93811|2014-03-13 10:44:39.154463|2014-03-13 10:44:39.154463|香港票房|2010年|757|m1905
2577|25|(第45周) 11月11日-11月14日|$ 714|$ 212678|2014-03-13 10:44:39.276036|2014-03-13 10:44:39.276036|香港票房|2010年|52|m1905
2578|26|(第45周) 11月11日-11月14日|$ 572|$ 1450935|2014-03-13 10:44:40.113175|2014-03-13 10:44:40.113175|香港票房|2010年|51|m1905
