52|第86届奥斯卡金像奖|2014|最佳电影剪辑|提名|美国骗局|oscar|2014-03-13 11:46:58.855679|2014-03-13 11:46:58.855679
53|第86届奥斯卡金像奖|2014|最佳电影剪辑|提名|为奴十二年|oscar|2014-03-13 11:46:58.859092|2014-03-13 11:46:58.859092
54|第86届奥斯卡金像奖|2014|最佳电影剪辑|提名|菲利普斯船长|oscar|2014-03-13 11:46:58.862124|2014-03-13 11:46:58.862124
55|第86届奥斯卡金像奖|2014|最佳电影剪辑|提名|达拉斯买家俱乐部|oscar|2014-03-13 11:46:58.864978|2014-03-13 11:46:58.864978
56|第86届奥斯卡金像奖|2014|最佳纪录长片|获奖|离巨星二十英尺|oscar|2014-03-13 11:46:58.890021|2014-03-13 11:46:58.890021
57|第86届奥斯卡金像奖|2014|最佳纪录长片|提名|肮脏的战争|oscar|2014-03-13 11:46:58.893071|2014-03-13 11:46:58.893071
58|第86届奥斯卡金像奖|2014|最佳纪录长片|提名|小可爱与拳击手|oscar|2014-03-13 11:46:58.895586|2014-03-13 11:46:58.895586
59|第86届奥斯卡金像奖|2014|最佳纪录长片|提名|杀戮演绎|oscar|2014-03-13 11:46:58.898700|2014-03-13 11:46:58.898700
60|第86届奥斯卡金像奖|2014|最佳纪录长片|提名|广场|oscar|2014-03-13 11:46:58.903047|2014-03-13 11:46:58.903047
61|第86届奥斯卡金像奖|2014|最佳影片|获奖|为奴十二年|oscar|2014-03-13 11:46:58.906789|2014-03-13 11:46:58.906789
62|第86届奥斯卡金像奖|2014|最佳影片|提名|华尔街之狼|oscar|2014-03-13 11:46:58.911346|2014-03-13 11:46:58.911346
63|第86届奥斯卡金像奖|2014|最佳影片|提名|菲洛梅娜|oscar|2014-03-13 11:46:58.914000|2014-03-13 11:46:58.914000
64|第86届奥斯卡金像奖|2014|最佳影片|提名|她|oscar|2014-03-13 11:46:58.916492|2014-03-13 11:46:58.916492
65|第86届奥斯卡金像奖|2014|最佳影片|提名|内布拉斯加|oscar|2014-03-13 11:46:58.919096|2014-03-13 11:46:58.919096
66|第86届奥斯卡金像奖|2014|最佳影片|提名|菲利普斯船长|oscar|2014-03-13 11:46:58.921701|2014-03-13 11:46:58.921701
67|第86届奥斯卡金像奖|2014|最佳影片|提名|地心引力|oscar|2014-03-13 11:46:58.926463|2014-03-13 11:46:58.926463
68|第86届奥斯卡金像奖|2014|最佳影片|提名|达拉斯买家俱乐部|oscar|2014-03-13 11:46:58.929772|2014-03-13 11:46:58.929772
69|第86届奥斯卡金像奖|2014|最佳影片|提名|美国骗局|oscar|2014-03-13 11:46:58.932758|2014-03-13 11:46:58.932758
70|第86届奥斯卡金像奖|2014|最佳外语片|获奖|绝美之城|oscar|2014-03-13 11:46:58.936714|2014-03-13 11:46:58.936714
71|第86届奥斯卡金像奖|2014|最佳外语片|提名|奥玛|oscar|2014-03-13 11:46:58.940405|2014-03-13 11:46:58.940405
72|第86届奥斯卡金像奖|2014|最佳外语片|提名|残缺影像|oscar|2014-03-13 11:46:58.943809|2014-03-13 11:46:58.943809
73|第86届奥斯卡金像奖|2014|最佳外语片|提名|狩猎|oscar|2014-03-13 11:46:58.946770|2014-03-13 11:46:58.946770
74|第86届奥斯卡金像奖|2014|最佳外语片|提名|破碎之家|oscar|2014-03-13 11:46:58.950052|2014-03-13 11:46:58.950052
75|第86届奥斯卡金像奖|2014|最佳原创音乐|获奖|地心引力|oscar|2014-03-13 11:46:58.954355|2014-03-13 11:46:58.954355
76|第86届奥斯卡金像奖|2014|最佳原创音乐|提名|偷书贼|oscar|2014-03-13 11:46:58.958813|2014-03-13 11:46:58.958813
77|第86届奥斯卡金像奖|2014|最佳原创音乐|提名|菲洛梅娜|oscar|2014-03-13 11:46:58.961509|2014-03-13 11:46:58.961509
78|第86届奥斯卡金像奖|2014|最佳原创音乐|提名|她|oscar|2014-03-13 11:46:58.965379|2014-03-13 11:46:58.965379
79|第86届奥斯卡金像奖|2014|最佳原创音乐|提名|大梦想家|oscar|2014-03-13 11:46:58.968953|2014-03-13 11:46:58.968953
80|第85届奥斯卡金像奖|2013|最佳摄影|获奖|少年派的奇幻漂流|oscar|2014-03-13 11:46:59.276485|2014-03-13 11:46:59.276485
81|第85届奥斯卡金像奖|2013|最佳摄影|提名|安娜·卡列尼娜|oscar|2014-03-13 11:46:59.279905|2014-03-13 11:46:59.279905
82|第85届奥斯卡金像奖|2013|最佳摄影|提名|被解救的姜戈|oscar|2014-03-13 11:46:59.282421|2014-03-13 11:46:59.282421
83|第85届奥斯卡金像奖|2013|最佳摄影|提名|林肯|oscar|2014-03-13 11:46:59.285059|2014-03-13 11:46:59.285059
84|第85届奥斯卡金像奖|2013|最佳摄影|提名|007：大破天幕杀机|oscar|2014-03-13 11:46:59.288000|2014-03-13 11:46:59.288000
85|第85届奥斯卡金像奖|2013|最佳视觉效果|获奖|少年派的奇幻漂流|oscar|2014-03-13 11:46:59.290989|2014-03-13 11:46:59.290989
86|第85届奥斯卡金像奖|2013|最佳视觉效果|提名|复仇者联盟|oscar|2014-03-13 11:46:59.293623|2014-03-13 11:46:59.293623
87|第85届奥斯卡金像奖|2013|最佳视觉效果|提名|普罗米修斯|oscar|2014-03-13 11:46:59.296304|2014-03-13 11:46:59.296304
88|第85届奥斯卡金像奖|2013|最佳视觉效果|提名|霍比特人1：意外之旅|oscar|2014-03-13 11:46:59.298849|2014-03-13 11:46:59.298849
89|第85届奥斯卡金像奖|2013|最佳视觉效果|提名|白雪公主与猎人|oscar|2014-03-13 11:46:59.301517|2014-03-13 11:46:59.301517
90|第85届奥斯卡金像奖|2013|最佳影片|获奖|逃离德黑兰|oscar|2014-03-13 11:46:59.304377|2014-03-13 11:46:59.304377
